Country Name,Supply Plan Bucket Description,L5 - Product,DataMeasure,Period,Value
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2027-10,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2027-11,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2027-12,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-01,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-02,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-03,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-04,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-05,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-06,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-07,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S1 - Projected MOS,2028-08,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-02,302556.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-03,289314.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-04,289314.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-05,307540.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-06,307540.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-07,545643.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-08,557113.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-09,568584.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-10,580055.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-11,591525.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2026-12,602996.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-01,614467.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-02,625938.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-03,637408.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-04,648879.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-05,660350.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-06,671820.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-07,683291.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-08,694762.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-09,706232.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-10,717703.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-11,729174.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2027-12,740644.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-01,897408.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-02,909241.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-03,972402.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-04,986877.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-05,966830.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-06,984930.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-07,1009103.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Monthly Consumption,2028-08,1035097.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Supplies,2026-05,2173800.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Supplies,2026-08,200000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Supplies,2026-09,5903866.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-02,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-03,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-04,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-05,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-06,1405154.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-07,859511.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-08,502398.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-09,5837680.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-10,5257625.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-11,4666100.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2026-12,4063104.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-01,3448637.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-02,2822699.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-03,2185291.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-04,1536412.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-05,876062.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-06,204242.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-07,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-08,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-09,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-10,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-11,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2027-12,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-01,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-02,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-03,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-04,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-05,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-06,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-07,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected Inventory,2028-08,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-02,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-03,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-04,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-05,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-06,3.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-07,1.5
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-08,0.9
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-09,10.1
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-10,8.9
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-11,7.7
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2026-12,6.6
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-01,5.5
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-02,4.4
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-03,3.4
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-04,2.3
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-05,1.3
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-06,0.3
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-07,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-08,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-09,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-10,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-11,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2027-12,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-01,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-02,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-03,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-04,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-05,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-06,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-07,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 104 mg/0.65 mL, Subcutaneous, Pre-Filled Device",S2 - Projected MOS,2028-08,0.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-02,143122.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-03,136674.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-04,136674.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-05,148592.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-06,148592.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-07,236285.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-08,234800.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-09,231748.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-10,234413.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-11,237100.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2026-12,235829.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-01,235029.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-02,234820.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-03,234823.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-04,235335.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-05,235489.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-06,235221.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-07,235120.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-08,235135.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-09,235187.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-10,235248.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-11,235233.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2027-12,235191.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-01,299005.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-02,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-03,298997.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-04,298998.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-05,299001.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-06,299001.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-07,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Monthly Consumption,2028-08,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-02,300158.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-03,305195.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-04,301540.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-05,295457.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-06,297540.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-07,299051.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-08,299823.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-09,299768.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-10,298863.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-11,298417.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2026-12,298910.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-01,299139.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-02,299153.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-03,299042.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-04,298921.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-05,298930.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-06,299016.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-07,299033.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-08,299016.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-09,298993.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-10,298985.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-11,298995.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2027-12,299007.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-01,299005.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-02,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-03,298997.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-04,298998.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-05,299001.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-06,299001.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-07,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Prev. Monthly Consumption,2028-08,299000.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Supply Plan Inventory,2026-02,534770.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Supply Plan Inventory,2026-03,1337896.0
Nigeria,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Supply Plan Inventory,2026-04,594198.0
